,FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES
213,01/17/2015 12:00:00 AM,2015,1,Sáb,09:30:00:AM,Solo daños,Choque,AVENIDA_110_CRA_38,,,1
214,01/17/2015 12:00:00 AM,2015,1,Sáb,10:30:00:AM,Solo daños,Choque,CRA_9C_CALLE_36B,,,1
215,01/17/2015 12:00:00 AM,2015,1,Sáb,12:00:00:PM,Solo daños,Choque,AVENIDA_110_CRA_11D,,,1
216,01/17/2015 12:00:00 AM,2015,1,Sáb,12:20:00:PM,Solo daños,Choque,CALLE_94_CRA_57,,,1
217,01/18/2015 12:00:00 AM,2015,1,Dom,02:30:00:PM,Solo daños,Choque,CALLE_79_CRA_57,,,1
218,01/18/2015 12:00:00 AM,2015,1,Dom,03:00:00:PM,Solo daños,Choque,VIA_40_CALLE_67,,,1
219,01/18/2015 12:00:00 AM,2015,1,Dom,05:20:00:PM,Solo daños,Choque,AV_CIRCUNVALAR_+_200_MTS_EL_PUEBLITO,,,1
220,01/18/2015 12:00:00 AM,2015,1,Dom,05:35:00:PM,Solo daños,Choque,CR_1_CALLE_46,,,1
221,01/18/2015 12:00:00 AM,2015,1,Dom,06:55:00:PM,Con heridos,Atropello,CALLE_19_CRA_3,2.0,,1
222,01/18/2015 12:00:00 AM,2015,1,Dom,12:30:00:PM,Con heridos,Choque,CALLE_65B_CRA_24,1.0,,1
223,01/18/2015 12:00:00 AM,2015,1,Dom,12:35:00:PM,Solo daños,Choque,CALLE_84_CRA_46,,,1
224,01/19/2015 12:00:00 AM,2015,1,Lun,01:00:00:PM,Solo daños,Choque,CALLE_30_CRA1,,,1
225,01/19/2015 12:00:00 AM,2015,1,Lun,01:00:00:PM,Solo daños,Choque,CR_51B_CALLE_90,,,1
226,01/19/2015 12:00:00 AM,2015,1,Lun,01:30:00:PM,Solo daños,Choque,CALLE_80_CRA_42G,,,1
227,01/19/2015 12:00:00 AM,2015,1,Lun,02:20:00:PM,Solo daños,Choque,CALLE_96_CRA_64B,,,1
228,01/19/2015 12:00:00 AM,2015,1,Lun,03:30:00:PM,Solo daños,Choque,CALLE_65_CR_26B,,,1
229,01/19/2015 12:00:00 AM,2015,1,Lun,04:00:00:PM,Solo daños,Choque,CALLE_30_CR_4B,,,1
230,01/19/2015 12:00:00 AM,2015,1,Lun,06:00:00:AM,Solo daños,Choque,AV_110_CR_6Q,,,1
231,01/19/2015 12:00:00 AM,2015,1,Lun,06:45:00:AM,Solo daños,Choque,CALLE_72_CRA_35,,,1
232,01/19/2015 12:00:00 AM,2015,1,Lun,08:00:00:AM,Solo daños,Choque,VIA_40_CALLE_79,,,1
233,01/19/2015 12:00:00 AM,2015,1,Lun,08:50:00:AM,Solo daños,Choque,CR_4_31_114,,,1
234,01/19/2015 12:00:00 AM,2015,1,Lun,10:00:00:AM,Solo daños,Choque,CALLEL_84_CRA_56,,,1
235,01/19/2015 12:00:00 AM,2015,1,Lun,12:10:00:AM,Solo daños,Choque,CALLE_94_CRA_6,,,1
236,01/19/2015 12:00:00 AM,2015,1,Lun,12:20:00:PM,Solo daños,Choque,CALLE_68_CR_31,,,1
237,01/20/2015 12:00:00 AM,2015,1,Mar,01:40:00:PM,Solo daños,Choque,CR_52_CALLE_82,,,1
238,01/20/2015 12:00:00 AM,2015,1,Mar,02:00:00:PM,Solo daños,Choque,CR_43_CALLE_68,,,1
239,01/20/2015 12:00:00 AM,2015,1,Mar,02:10:00:PM,Solo daños,Choque,CR_52_CALLE_80,,,1
240,01/20/2015 12:00:00 AM,2015,1,Mar,02:20:00:PM,Solo daños,Choque,CRA_52_CALLE_84,,,1
241,01/20/2015 12:00:00 AM,2015,1,Mar,04:00:00:PM,Solo daños,Choque,CRA_32_CALLE_36,,,1
242,01/20/2015 12:00:00 AM,2015,1,Mar,05:10:00:PM,Solo daños,Choque,CALLE_40_CRA_14,,,1
243,01/20/2015 12:00:00 AM,2015,1,Mar,05:30:00:PM,Solo daños,Choque,AVENIDA_110_CRA_46,,,1
244,01/20/2015 12:00:00 AM,2015,1,Mar,06:20:00:AM,Con heridos,Choque,CALLE_45_CR_18,2.0,,1
245,01/20/2015 12:00:00 AM,2015,1,Mar,06:40:00:PM,Solo daños,Choque,CALLE_53_CRA_45,,,1
246,01/20/2015 12:00:00 AM,2015,1,Mar,08:15:00:AM,Solo daños,Choque,CALLE_45_FRENTE_5B_100,,,1
247,01/20/2015 12:00:00 AM,2015,1,Mar,08:20:00:PM,Con heridos,Choque,CR_53_CALLE_99,2.0,,1
248,01/20/2015 12:00:00 AM,2015,1,Mar,09:00:00:PM,Con heridos,Choque,AVENIDA_110_CRA_46,1.0,,1
249,01/20/2015 12:00:00 AM,2015,1,Mar,09:30:00:PM,Solo daños,Choque,CARRERA_9G_80_221,,,1
250,01/20/2015 12:00:00 AM,2015,1,Mar,09:40:00:AM,Solo daños,Choque,VIA_40_CALLE_77B,,,1
251,01/20/2015 12:00:00 AM,2015,1,Mar,10:00:00:AM,Solo daños,Choque,CALLE_70C_CR_25B,,,1
252,01/20/2015 12:00:00 AM,2015,1,Mar,10:45:00:AM,Solo daños,Choque,CR_51B_CALLE_106,,,1
253,01/21/2015 12:00:00 AM,2015,1,Mié,03:00:00:PM,Solo daños,Choque,CRA_26_CALLE_51,,,1
254,01/21/2015 12:00:00 AM,2015,1,Mié,03:10:00:PM,Solo daños,Choque,CALLE_10_CR_53,,,1
255,01/21/2015 12:00:00 AM,2015,1,Mié,03:20:00:PM,Solo daños,Choque,CALLE_45_CR_43,,,1
256,01/21/2015 12:00:00 AM,2015,1,Mié,04:00:00:PM,Solo daños,Choque,CRA_6_CALLE_73,,,1
257,01/21/2015 12:00:00 AM,2015,1,Mié,07:00:00:AM,Solo daños,Choque,CALLE_17_CRA_14,,,1
258,01/21/2015 12:00:00 AM,2015,1,Mié,07:10:00:PM,Solo daños,Choque,CALLE_110_CRA_38,,,1
259,01/21/2015 12:00:00 AM,2015,1,Mié,07:15:00:PM,Solo daños,Choque,CRA_53_CALLE_79,,,1
260,01/21/2015 12:00:00 AM,2015,1,Mié,07:20:00:AM,Solo daños,Choque,CRA_9D_CALLE_54,,,1
261,01/21/2015 12:00:00 AM,2015,1,Mié,08:00:00:AM,Solo daños,Choque,CR_38_CALLE_52,,,1
262,01/21/2015 12:00:00 AM,2015,1,Mié,08:00:00:PM,Con muertos,Atropello,CALLE_30_CRA_20,,1.0,1
263,01/21/2015 12:00:00 AM,2015,1,Mié,08:10:00:AM,Solo daños,Choque,VIA_40_CALLE_62,,,1
264,01/21/2015 12:00:00 AM,2015,1,Mié,08:30:00:AM,Solo daños,Choque,CALLE_46_CRA_7_SUR,,,1
265,01/21/2015 12:00:00 AM,2015,1,Mié,09:30:00:AM,Solo daños,Choque,CRA_42B_CALLE_80B,,,1
266,01/21/2015 12:00:00 AM,2015,1,Mié,09:40:00:AM,Con heridos,Atropello,CRA_45_CALLE_42,1.0,,1
267,01/21/2015 12:00:00 AM,2015,1,Mié,10:30:00:AM,Solo daños,Choque,CRA_52_CALLE_53,,,1
268,01/21/2015 12:00:00 AM,2015,1,Mié,11:00:00:AM,Solo daños,Choque,CR_45B_CALLE_93,,,1
269,01/21/2015 12:00:00 AM,2015,1,Mié,11:10:00:AM,Solo daños,Choque,CALLE_17_CR_29,,,1
270,01/21/2015 12:00:00 AM,2015,1,Mié,12:30:00:PM,Solo daños,Choque,CALLE_17_CRA_15,,,1
271,01/22/2015 12:00:00 AM,2015,1,Jue,01:15:00:PM,Solo daños,Choque,CALLE_98_CR_65,,,1
272,01/22/2015 12:00:00 AM,2015,1,Jue,01:20:00:PM,Solo daños,Choque,CR_38_CALLE_80,,,1
273,01/22/2015 12:00:00 AM,2015,1,Jue,04:00:00:PM,Solo daños,Choque,CRA_47_CALLE_75,,,1
274,01/22/2015 12:00:00 AM,2015,1,Jue,04:30:00:PM,Solo daños,Choque,CALLE_74_CRA_41,,,1
275,01/22/2015 12:00:00 AM,2015,1,Jue,05:40:00:AM,Con heridos,Atropello,CALLE_45_CR_23,2.0,,1
276,01/22/2015 12:00:00 AM,2015,1,Jue,07:00:00:AM,Solo daños,Choque,CRE_42_CALLE_80,,,1
277,01/22/2015 12:00:00 AM,2015,1,Jue,08:00:00:AM,Solo daños,Choque,CRA_46_CALLE_75,,,1
278,01/22/2015 12:00:00 AM,2015,1,Jue,08:00:00:PM,Solo daños,Choque,CALLE_75_CRA_46,,,1
279,01/22/2015 12:00:00 AM,2015,1,Jue,08:15:00:AM,Solo daños,Choque,CALLE_110_CR_13,,,1
280,01/22/2015 12:00:00 AM,2015,1,Jue,08:20:00:PM,Solo daños,Choque,CALLE_84_CR_49C,,,1
281,01/22/2015 12:00:00 AM,2015,1,Jue,08:30:00:AM,Solo daños,Choque,VIA_40_CALLE_66,,,1
282,01/22/2015 12:00:00 AM,2015,1,Jue,08:40:00:PM,Solo daños,Choque,AVENIDA_110_CRA_2,,,1
283,01/22/2015 12:00:00 AM,2015,1,Jue,08:55:00:PM,Solo daños,Choque,CALLE_76_CRA_53,,,1
284,01/22/2015 12:00:00 AM,2015,1,Jue,09:00:00:PM,Solo daños,Choque,AVENIDA_47_CRA_9L,,,1
285,01/22/2015 12:00:00 AM,2015,1,Jue,10:05:00:PM,Solo daños,Choque,CALLE_53D_CRA_25,,,1
286,01/22/2015 12:00:00 AM,2015,1,Jue,11:30:00:AM,Solo daños,Choque,CALLE_30_CRA_45,,,1
287,01/22/2015 12:00:00 AM,2015,1,Jue,12:00:00:AM,Solo daños,Choque,AVENIDA_110_CRA_46,,,1
288,01/23/2015 12:00:00 AM,2015,1,Vie,04:20:00:PM,Solo daños,Choque,CRA_44_CALLE_75,,,1
289,01/23/2015 12:00:00 AM,2015,1,Vie,04:30:00:PM,Solo daños,Choque,CALLE_58_CR_54_Y_CR_55,,,1
290,01/23/2015 12:00:00 AM,2015,1,Vie,05:45:00:PM,Solo daños,Choque,CALLE_80_CR_47,,,1
291,01/23/2015 12:00:00 AM,2015,1,Vie,06:10:00:PM,Solo daños,Choque,CALLE_110_CRA_109,,,1
292,01/23/2015 12:00:00 AM,2015,1,Vie,06:50:00:PM,Solo daños,Choque,CALLE_110_CRA_29,,,1
293,01/23/2015 12:00:00 AM,2015,1,Vie,08:00:00:PM,Solo daños,Choque,CRA_57_CALLE_96,,,1
294,01/23/2015 12:00:00 AM,2015,1,Vie,08:40:00:PM,Solo daños,Choque,CR_53_CALLE_79,,,1
295,01/23/2015 12:00:00 AM,2015,1,Vie,09:00:00:AM,Solo daños,Choque,CRA_45_CALLE_82,,,1
296,01/23/2015 12:00:00 AM,2015,1,Vie,09:20:00:AM,Solo daños,Choque,AVENIDA_110_CRA_38,,,1
297,01/23/2015 12:00:00 AM,2015,1,Vie,09:20:00:PM,Solo daños,Choque,AV_CIRCUNVALAR_CON_15_SUR,,,1
298,01/23/2015 12:00:00 AM,2015,1,Vie,10:30:00:AM,Solo daños,Choque,VIA_40_CALLE_76,,,1
299,01/23/2015 12:00:00 AM,2015,1,Vie,11:50:00:AM,Solo daños,Choque,CALLE_50_CR_46,,,1
300,01/24/2015 12:00:00 AM,2015,1,Sáb,02:05:00:PM,Solo daños,Choque,CALLE_45_CRA_43,,,1
301,01/24/2015 12:00:00 AM,2015,1,Sáb,03:10:00:PM,Solo daños,Choque,CR_42B1_CALLE_85,,,1
302,01/24/2015 12:00:00 AM,2015,1,Sáb,05:00:00:PM,Solo daños,Choque,CALLE_99_CR_52_Y_CR_53,,,1
303,01/24/2015 12:00:00 AM,2015,1,Sáb,05:20:00:PM,Solo daños,Choque,CALLE_17_CR_8,,,1
304,01/24/2015 12:00:00 AM,2015,1,Sáb,06:00:00:PM,Solo daños,Choque,CR_45_CALLE_54,,,1
305,01/24/2015 12:00:00 AM,2015,1,Sáb,06:10:00:PM,Solo daños,Choque,CALLE_72_CR_44,,,1
306,01/24/2015 12:00:00 AM,2015,1,Sáb,06:45:00:PM,Solo daños,Choque,CR_6_CALLE_30,,,1
307,01/24/2015 12:00:00 AM,2015,1,Sáb,08:10:00:AM,Solo daños,Choque,VIA_40_CALLE_69,,,1
308,01/24/2015 12:00:00 AM,2015,1,Sáb,10:00:00:AM,Solo daños,Choque,CR_14_CALLE_45B2,,,1
309,01/24/2015 12:00:00 AM,2015,1,Sáb,10:30:00:AM,Solo daños,Choque,CALLE_80_CRA_42,,,1
310,01/24/2015 12:00:00 AM,2015,1,Sáb,11:00:00:PM,Solo daños,Choque,CALLE_84_CRA_52,,,1
311,01/24/2015 12:00:00 AM,2015,1,Sáb,11:29:00:AM,Solo daños,Choque,CALLE_84_CRA_45,,,1
312,01/24/2015 12:00:00 AM,2015,1,Sáb,11:30:00:AM,Solo daños,Choque,CRA_42F_CALLE_75B,,,1
313,01/24/2015 12:00:00 AM,2015,1,Sáb,12:20:00:PM,Solo daños,Choque,CALLE_85_81_44,,,1
314,01/24/2015 12:00:00 AM,2015,1,Sáb,12:30:00:PM,Solo daños,Choque,CRA_44_CALLE_72,,,1
315,01/25/2015 12:00:00 AM,2015,1,Dom,01:15:00:AM,Solo daños,Choque,CALLE_74_CRA_44,,,1
316,01/25/2015 12:00:00 AM,2015,1,Dom,04:50:00:AM,Con heridos,Choque,CALLE_56_CRA_9,5.0,,1
317,01/25/2015 12:00:00 AM,2015,1,Dom,05:10:00:PM,Solo daños,Choque,AV_CIRCUNVALAR_CR_6R,,,1
318,01/25/2015 12:00:00 AM,2015,1,Dom,07:15:00:AM,Solo daños,Choque,CALLE_85_CRA_58,,,1
319,01/25/2015 12:00:00 AM,2015,1,Dom,09:20:00:PM,Solo daños,Choque,CALLE_41_CRA_17,,,1
320,01/25/2015 12:00:00 AM,2015,1,Dom,11:00:00:PM,Solo daños,Choque,CRA_45_CALLE_62,,,1
321,01/26/2015 12:00:00 AM,2015,1,Lun,01:15:00:PM,Solo daños,Choque,CR_30_CALLE_6_Y_CALLE_4,,,1
322,01/26/2015 12:00:00 AM,2015,1,Lun,01:40:00:PM,Con heridos,Choque,CRA_37_CALLE_72,1.0,,1
323,01/26/2015 12:00:00 AM,2015,1,Lun,03:20:00:PM,Solo daños,Choque,VIA_40_CALLE_71,,,1
324,01/26/2015 12:00:00 AM,2015,1,Lun,03:55:00:PM,Solo daños,Choque,CALLE_30_CR_14,,,1
325,01/26/2015 12:00:00 AM,2015,1,Lun,05:00:00:AM,Solo daños,Choque,CRA_40_CALLE_69D,,,1
326,01/26/2015 12:00:00 AM,2015,1,Lun,05:00:00:PM,Solo daños,Choque,CALLE_81_CRA_59,,,1
327,01/26/2015 12:00:00 AM,2015,1,Lun,05:20:00:PM,Solo daños,Choque,CRA_38_CALLE_37,,,1
328,01/26/2015 12:00:00 AM,2015,1,Lun,06:00:00:PM,Solo daños,Choque,CR_44_CALLE_70,,,1
329,01/26/2015 12:00:00 AM,2015,1,Lun,06:20:00:PM,Solo daños,Choque,CALLE_80_CRA_72,,,1
330,01/26/2015 12:00:00 AM,2015,1,Lun,07:00:00:PM,Con heridos,Choque,VIA_40_CRA_51,1.0,,1
331,01/26/2015 12:00:00 AM,2015,1,Lun,07:00:00:PM,Solo daños,Choque,CR_46_CALLE_87,,,1
332,01/26/2015 12:00:00 AM,2015,1,Lun,07:00:00:PM,Solo daños,Choque,CR_853_AV_CIRCUNVALAR,,,1
333,01/26/2015 12:00:00 AM,2015,1,Lun,07:16:00:AM,Solo daños,Choque,CR_21B_63C_21,,,1
334,01/26/2015 12:00:00 AM,2015,1,Lun,07:50:00:PM,Solo daños,Choque,CR_53_AV_CIRCUNVALAR,,,1
335,01/26/2015 12:00:00 AM,2015,1,Lun,08:10:00:PM,Solo daños,Choque,CALLE_92_CR_42H,,,1
336,01/26/2015 12:00:00 AM,2015,1,Lun,08:20:00:AM,Solo daños,Choque,CALLE_74_CRA_42F,,,1
337,01/26/2015 12:00:00 AM,2015,1,Lun,09:20:00:AM,Solo daños,Choque,CRA_59_CALLE_68,,,1
338,01/26/2015 12:00:00 AM,2015,1,Lun,10:00:00:AM,Solo daños,Choque,AV_CIRCUNVALAR_ENTRADA_7_DE_ABRIL,,,1
339,01/26/2015 12:00:00 AM,2015,1,Lun,10:15:00:AM,Solo daños,Choque,CALLE_41_CRA_7B,,,1
340,01/26/2015 12:00:00 AM,2015,1,Lun,11:30:00:AM,Solo daños,Choque,CALLE_30_CR_20,,,1
341,01/26/2015 12:00:00 AM,2015,1,Lun,12:00:00:PM,Con heridos,Atropello,CR_15_CALLE_7,1.0,,1
342,01/26/2015 12:00:00 AM,2015,1,Lun,12:00:00:PM,Solo daños,Choque,CALLE_84_CR_41,,,1
343,01/26/2015 12:00:00 AM,2015,1,Lun,12:10:00:PM,Solo daños,Choque,CRA_47_CALLE_75,,,1
344,01/26/2015 12:00:00 AM,2015,1,Lun,12:50:00:PM,Con muertos,Choque,CALLE_96_CRA_4,1.0,1.0,1
345,01/27/2015 12:00:00 AM,2015,1,Mar,01:00:00:PM,Solo daños,Choque,CALLE_82_CRA_51B,,,1
346,01/27/2015 12:00:00 AM,2015,1,Mar,03:30:00:PM,Solo daños,Choque,CALLE_100_CR_46,,,1
347,01/27/2015 12:00:00 AM,2015,1,Mar,04:30:00:PM,Solo daños,Choque,VIA_40_CR_40,,,1
348,01/27/2015 12:00:00 AM,2015,1,Mar,04:40:00:PM,Solo daños,Choque,AV_CORDIALIDAD_CR_10,,,1
349,01/27/2015 12:00:00 AM,2015,1,Mar,04:40:00:PM,Solo daños,Choque,CALLE_110_12B_20,,,1
350,01/27/2015 12:00:00 AM,2015,1,Mar,07:10:00:PM,Solo daños,Choque,CR_47_CALLE_82,,,1
351,01/27/2015 12:00:00 AM,2015,1,Mar,08:00:00:AM,Solo daños,Choque,CR_50_CALLE_43,,,1
352,01/27/2015 12:00:00 AM,2015,1,Mar,08:00:00:PM,Solo daños,Choque,CALLE_93_CR_49C,,,1
353,01/27/2015 12:00:00 AM,2015,1,Mar,08:40:00:AM,Solo daños,Choque,CR_21_CALLE_35,,,1
354,01/27/2015 12:00:00 AM,2015,1,Mar,09:50:00:AM,Solo daños,Choque,CALLE_76_ENTRE_CR_58_Y_56,,,1
355,01/27/2015 12:00:00 AM,2015,1,Mar,10:40:00:AM,Solo daños,Choque,CALLE_75_CR_47,,,1
356,01/27/2015 12:00:00 AM,2015,1,Mar,12:00:00:AM,Solo daños,Choque,CALLE_84B_CR_39A,,,1
357,01/28/2015 12:00:00 AM,2015,1,Mié,02:30:00:PM,Solo daños,Choque,CR_75A_87_28,,,1
358,01/28/2015 12:00:00 AM,2015,1,Mié,03:20:00:PM,Solo daños,Choque,CR_44_CALLE_66_Y_CALLE_65,,,1
359,01/28/2015 12:00:00 AM,2015,1,Mié,04:30:00:PM,Solo daños,Choque,CRA_46_CALLE_90,,,1
360,01/28/2015 12:00:00 AM,2015,1,Mié,05:00:00:PM,Con heridos,Choque,CR_8_CALLE_35,2.0,,1
361,01/28/2015 12:00:00 AM,2015,1,Mié,06:10:00:PM,Solo daños,Choque,CRA_31_CALLE_63B,,,1
362,01/28/2015 12:00:00 AM,2015,1,Mié,07:00:00:PM,Solo daños,Choque,CR_43_CALLE_42,,,1
363,01/28/2015 12:00:00 AM,2015,1,Mié,07:20:00:AM,Solo daños,Choque,CALLE_49_CR_3,,,1
364,01/28/2015 12:00:00 AM,2015,1,Mié,08:40:00:AM,Solo daños,Volcamiento,CALLE_44_CRA_26,,,1
365,01/28/2015 12:00:00 AM,2015,1,Mié,09:20:00:AM,Solo daños,Choque,CR_44_CALLE_43,,,1
366,01/28/2015 12:00:00 AM,2015,1,Mié,10:00:00:PM,Solo daños,Choque,CR_55_CALLE_78,,,1
367,01/28/2015 12:00:00 AM,2015,1,Mié,10:05:00:AM,Solo daños,Choque,CALLE_82_CR_58_20,,,1
368,01/28/2015 12:00:00 AM,2015,1,Mié,12:00:00:AM,Solo daños,Choque,CALLE_74_CR_44_Y_CR_45,,,1
369,01/28/2015 12:00:00 AM,2015,1,Mié,12:10:00:AM,Solo daños,Choque,VIA_40_CALLE_107,,,1
370,01/28/2015 12:00:00 AM,2015,1,Mié,12:20:00:PM,Solo daños,Choque,CALLE_87_CR_71,,,1
371,01/28/2015 12:00:00 AM,2015,1,Mié,12:30:00:PM,Con heridos,Choque,VIA_CORDIALIDAD_CR_16,1.0,,1
372,01/28/2015 12:00:00 AM,2015,1,Mié,12:35:00:AM,Solo daños,Choque,CALLE_74_CRA_54,,,1
373,01/28/2015 12:00:00 AM,2015,1,Mié,12:40:00:PM,Solo daños,Choque,CALLE_17_CRA_38,,,1
374,01/29/2015 12:00:00 AM,2015,1,Jue,02:50:00:PM,Con heridos,Choque,CALLE_62_CR_45,1.0,,1
375,01/29/2015 12:00:00 AM,2015,1,Jue,03:00:00:PM,Solo daños,Choque,CALLE_80_CRA_45,,,1
376,01/29/2015 12:00:00 AM,2015,1,Jue,03:00:00:PM,Solo daños,Choque,CRA_43_CALLE_72,,,1
377,01/29/2015 12:00:00 AM,2015,1,Jue,06:10:00:PM,Con heridos,Choque,CALLE_30_CR_29,1.0,,1
378,01/29/2015 12:00:00 AM,2015,1,Jue,07:15:00:AM,Solo daños,Choque,CRA_4_CALLE_35A,,,1
379,01/29/2015 12:00:00 AM,2015,1,Jue,10:00:00:AM,Solo daños,Choque,VIA_40_CR_46,,,1
380,01/29/2015 12:00:00 AM,2015,1,Jue,11:30:00:PM,Solo daños,Choque,CARRERA_35_CALLE_83D,,,1
381,01/29/2015 12:00:00 AM,2015,1,Jue,11:40:00:PM,Solo daños,Choque,CR_53_CALL_100_Y_104,,,1
382,01/29/2015 12:00:00 AM,2015,1,Jue,12:20:00:PM,Solo daños,Choque,AVENIDA_110_CRA_6L,,,1
383,01/30/2015 12:00:00 AM,2015,1,Vie,01:20:00:PM,Solo daños,Choque,CALLE_100_CR_54,,,1
384,01/30/2015 12:00:00 AM,2015,1,Vie,02:00:00:PM,Solo daños,Choque,CALLE_72_CR_55,,,1
385,01/30/2015 12:00:00 AM,2015,1,Vie,02:15:00:AM,Con heridos,Choque,CALLE_45_CRA_14,2.0,,1
386,01/30/2015 12:00:00 AM,2015,1,Vie,04:00:00:PM,Solo daños,Choque,CALLE_19_CR_44,,,1
387,01/30/2015 12:00:00 AM,2015,1,Vie,04:40:00:PM,Solo daños,Choque,CALLE_14_CR_20,,,1
388,01/30/2015 12:00:00 AM,2015,1,Vie,05:00:00:PM,Solo daños,Choque,CALLE_110_CRA_6Q,,,1
389,01/30/2015 12:00:00 AM,2015,1,Vie,05:10:00:PM,Con heridos,Choque,CRA_33_CALLE_55,1.0,,1
390,01/30/2015 12:00:00 AM,2015,1,Vie,05:30:00:PM,Solo daños,Choque,CALLE_88_CRA_74,,,1
391,01/30/2015 12:00:00 AM,2015,1,Vie,05:30:00:PM,Solo daños,Choque,CR_30_CALLE_42,,,1
392,01/30/2015 12:00:00 AM,2015,1,Vie,06:30:00:PM,Solo daños,Choque,CALLE_39_CR_43,,,1
393,01/30/2015 12:00:00 AM,2015,1,Vie,06:30:00:PM,Solo daños,Choque,CRA_21_CALLE_47C,,,1
394,01/30/2015 12:00:00 AM,2015,1,Vie,07:50:00:AM,Solo daños,Choque,CALLE_80_CR_45,,,1
395,01/30/2015 12:00:00 AM,2015,1,Vie,08:00:00:AM,Solo daños,Choque,CALLE_42_CR_40_Y_CR_39,,,1
396,01/30/2015 12:00:00 AM,2015,1,Vie,08:15:00:AM,Solo daños,Choque,CALLE_30_CR_18,,,1
397,01/30/2015 12:00:00 AM,2015,1,Vie,09:00:00:AM,Solo daños,Choque,CRA_64C_CALLE_85,,,1
398,01/30/2015 12:00:00 AM,2015,1,Vie,09:30:00:AM,Solo daños,Choque,VIA_40_CALLE_69,,,1
399,01/30/2015 12:00:00 AM,2015,1,Vie,10:05:00:AM,Solo daños,Choque,CARRERA_50_CALLE_79_30,,,1
400,01/30/2015 12:00:00 AM,2015,1,Vie,11:00:00:AM,Solo daños,Choque,CRA_49B_CALLE_79,,,1
401,01/30/2015 12:00:00 AM,2015,1,Vie,12:30:00:PM,Solo daños,Choque,CALLE_34_CRA_43,,,1
402,01/31/2015 12:00:00 AM,2015,1,Sáb,01:20:00:PM,Solo daños,Choque,CALLE_17_CR_15,,,1
403,01/31/2015 12:00:00 AM,2015,1,Sáb,01:50:00:PM,Solo daños,Choque,CALLE_46_27_43,,,1
404,01/31/2015 12:00:00 AM,2015,1,Sáb,02:45:00:PM,Solo daños,Choque,CRA_38_CALLE_31,,,1
405,01/31/2015 12:00:00 AM,2015,1,Sáb,03:00:00:PM,Solo daños,Choque,CALLE_30_CR_44,,,1
406,01/31/2015 12:00:00 AM,2015,1,Sáb,03:15:00:AM,Solo daños,Choque,CALLE_64_CR_54_Y_CR_58,,,1
407,01/31/2015 12:00:00 AM,2015,1,Sáb,03:20:00:PM,Solo daños,Choque,CALLE_51_CRA_27,,,1
408,01/31/2015 12:00:00 AM,2015,1,Sáb,04:00:00:AM,Solo daños,Choque,VIA_40_CALLE_65,,,1
409,01/31/2015 12:00:00 AM,2015,1,Sáb,05:00:00:PM,Solo daños,Choque,CALLE_30_CRA_11,,,1
410,01/31/2015 12:00:00 AM,2015,1,Sáb,06:45:00:PM,Solo daños,Choque,CALLE_84_CRA_51B,,,1
411,01/31/2015 12:00:00 AM,2015,1,Sáb,07:20:00:PM,Solo daños,Choque,AV_CIRCUNVALAR_CR_49,,,1
412,01/31/2015 12:00:00 AM,2015,1,Sáb,07:20:00:PM,Solo daños,Choque,CALLE_107_CRA_50,,,1
413,01/31/2015 12:00:00 AM,2015,1,Sáb,08:00:00:PM,Solo daños,Choque,CALLE_38_CRA_21,,,1
414,01/31/2015 12:00:00 AM,2015,1,Sáb,08:10:00:PM,Solo daños,Choque,CALLE_45_CR_2,,,1
415,01/31/2015 12:00:00 AM,2015,1,Sáb,08:20:00:PM,Solo daños,Choque,CALLE_45_CR_1_SUR,,,1
416,01/31/2015 12:00:00 AM,2015,1,Sáb,08:40:00:PM,Solo daños,Choque,AV_CIRCUNVLAR_CR_9G,,,1
417,01/31/2015 12:00:00 AM,2015,1,Sáb,10:00:00:AM,Solo daños,Choque,CALLE_45B_CR_10B,,,1
418,01/31/2015 12:00:00 AM,2015,1,Sáb,10:10:00:AM,Solo daños,Choque,CALLE_68_CR_47,,,1
419,01/31/2015 12:00:00 AM,2015,1,Sáb,11:00:00:AM,Solo daños,Choque,CR_27_47_47,,,1
420,01/31/2015 12:00:00 AM,2015,1,Sáb,11:30:00:AM,Solo daños,Choque,CALLE_68_CR_46_Y_47,,,1
421,01/31/2015 12:00:00 AM,2015,1,Sáb,11:30:00:AM,Solo daños,Choque,CRA_44_CALLE_53,,,1
422,01/31/2015 12:00:00 AM,2015,1,Sáb,12:25:00:PM,Solo daños,Choque,CR_19_CALLE_38C,,,1
423,02/01/2015 12:00:00 AM,2015,2,Dom,02:00:00:AM,Con heridos,Choque,CRA_13_CALLE_84B,2.0,,1
424,02/01/2015 12:00:00 AM,2015,2,Dom,02:00:00:PM,Solo daños,Choque,CR_68_CALLE_74,,,1
425,02/01/2015 12:00:00 AM,2015,2,Dom,03:00:00:AM,Solo daños,Choque,CRA_27_CALLE_80,,,1
426,02/01/2015 12:00:00 AM,2015,2,Dom,04:00:00:PM,Solo daños,Choque,CALLE_17_CR_29,,,1
